DateTime,30-Day BTC/USD Volatility,,,
19/12/2010 00:00,8.217701384226842,,,
20/12/2010 00:00,8.212143690110357,,,
21/12/2010 00:00,8.462172461192917,,,
22/12/2010 00:00,8.644281131789933,,,
23/12/2010 00:00,8.685160167777505,,,
24/12/2010 00:00,8.685160167777505,,,
25/12/2010 00:00,8.684608039,,,
26/12/2010 00:00,8.679390502,,,
27/12/2010 00:00,8.758150415,,,
28/12/2010 00:00,8.715751036986493,,,
29/12/2010 00:00,8.213892156,,,
30/12/2010 00:00,8.021166290756417,,,
31/12/2010 00:00,7.888798190259716,,,
01/01/2011 00:00,7.628868355923331,,,
02/01/2011 00:00,7.619066718241668,,,
03/01/2011 00:00,6.477655040251573,,,
04/01/2011 00:00,6.276994686356217,,,
05/01/2011 00:00,6.184156333509943,,,
06/01/2011 00:00,5.741787803046273,,,
07/01/2011 00:00,5.737440997886621,,,
08/01/2011 00:00,4.624463416976694,,,
09/01/2011 00:00,4.625802870244833,,,
10/01/2011 00:00,4.252396344991424,,,
11/01/2011 00:00,4.152424046698272,,,
12/01/2011 00:00,4.1176651529900585,,,
13/01/2011 00:00,4.011957249690334,,,
14/01/2011 00:00,3.927455501445233,,,
15/01/2011 00:00,5.645247799064361,,,
16/01/2011 00:00,5.627301071261086,,,
17/01/2011 00:00,5.6290544678608985,,,
18/01/2011 00:00,6.031109881820207,,,
19/01/2011 00:00,6.173869476147667,,,
20/01/2011 00:00,5.787931082222428,,,
21/01/2011 00:00,6.972450999993361,,,
22/01/2011 00:00,7.048945088887475,,,
23/01/2011 00:00,7.066026712728482,,,
24/01/2011 00:00,7.076997541378679,,,
25/01/2011 00:00,7.157929211769853,,,
26/01/2011 00:00,7.190462322489866,,,
27/01/2011 00:00,7.141739601,,,
28/01/2011 00:00,7.071939985686085,,,
29/01/2011 00:00,7.117783292985272,,,
30/01/2011 00:00,7.134678884831621,,,
31/01/2011 00:00,7.266671954715516,,,
01/02/2011 00:00,7.355044610435159,,,
02/02/2011 00:00,8.948902397183382,,,
03/02/2011 00:00,8.944557228813894,,,
04/02/2011 00:00,9.015122975,,,
05/02/2011 00:00,9.319888865885574,,,
06/02/2011 00:00,9.451855394516492,,,
07/02/2011 00:00,9.502065206,,,
08/02/2011 00:00,9.518983741145666,,,
09/02/2011 00:00,9.508332317505024,,,
10/02/2011 00:00,9.808513766470787,,,
11/02/2011 00:00,10.117577595911943,,,
12/02/2011 00:00,10.12267995595618,,,
13/02/2011 00:00,9.461341160789235,,,
14/02/2011 00:00,9.442449953880363,,,
15/02/2011 00:00,9.426980747928738,,,
16/02/2011 00:00,9.119775319181567,,,
17/02/2011 00:00,8.708445209935975,,,
18/02/2011 00:00,8.717073293135282,,,
19/02/2011 00:00,8.687507278453035,,,
20/02/2011 00:00,8.658728324819394,,,
21/02/2011 00:00,9.009669246365066,,,
